iteration, eigindex, value, type
2,12,5.923705,vr
2,12,0.269850,vi
2,13,5.923705,vr
2,13,-0.269850,vi
2,14,5.813724,vr
2,14,0.000000,vi
2,15,5.804096,vr
2,15,0.000681,vi
2,16,5.804096,vr
2,16,-0.000681,vi
2,17,8.778546,vr
2,17,0.441762,vi
2,18,8.778546,vr
2,18,-0.441762,vi
2,19,8.520209,vr
2,19,0.880555,vi
2,20,8.520209,vr
2,20,-0.880555,vi
2,21,7.589214,vr
2,21,1.182082,vi
2,22,7.589214,vr
2,22,-1.182082,vi
2,23,6.096106,vr
2,23,0.046522,vi
2,24,6.096106,vr
2,24,-0.046522,vi
2,25,6.196565,vr
2,25,0.252286,vi
2,26,6.196565,vr
2,26,-0.252286,vi
2,27,8.570491,vr
2,27,0.522794,vi
2,28,8.570491,vr
2,28,-0.522794,vi
2,29,6.257960,vr
2,29,0.000000,vi
2,30,6.285106,vr
2,30,0.000000,vi
2,31,6.274690,vr
2,31,0.000000,vi
2,32,6.464307,vr
2,32,0.395472,vi
2,33,6.464307,vr
2,33,-0.395472,vi
2,34,6.419945,vr
2,34,0.111482,vi
2,35,6.419945,vr
2,35,-0.111482,vi
2,36,7.042961,vr
2,36,0.850155,vi
2,37,7.042961,vr
2,37,-0.850155,vi
2,38,8.370761,vr
2,38,0.000000,vi
2,39,8.351950,vr
2,39,0.000000,vi
2,40,6.643812,vr
2,40,0.224893,vi
2,41,6.643812,vr
2,41,-0.224893,vi
2,42,7.674931,vr
2,42,0.825486,vi
2,43,7.674931,vr
2,43,-0.825486,vi
2,44,8.240331,vr
2,44,0.321417,vi
2,45,8.240331,vr
2,45,-0.321417,vi
2,46,7.952635,vr
2,46,0.702056,vi
2,47,7.952635,vr
2,47,-0.702056,vi
2,48,8.218776,vr
2,48,0.000000,vi
2,49,6.897304,vr
2,49,0.479107,vi
2,50,6.897304,vr
2,50,-0.479107,vi
2,51,6.788740,vr
2,51,0.000000,vi
2,52,8.107782,vr
2,52,0.290668,vi
2,53,8.107782,vr
2,53,-0.290668,vi
2,54,7.711354,vr
2,54,0.669908,vi
2,55,7.711354,vr
2,55,-0.669908,vi
2,56,7.362701,vr
2,56,0.667710,vi
2,57,7.362701,vr
2,57,-0.667710,vi
2,58,7.002540,vr
2,58,0.447949,vi
2,59,7.002540,vr
2,59,-0.447949,vi
2,60,7.014618,vr
2,60,0.389791,vi
2,61,7.014618,vr
2,61,-0.389791,vi
2,62,7.184039,vr
2,62,0.548017,vi
2,63,7.184039,vr
2,63,-0.548017,vi
2,64,7.802203,vr
2,64,0.571174,vi
2,65,7.802203,vr
2,65,-0.571174,vi
2,66,7.918365,vr
2,66,0.462537,vi
2,67,7.918365,vr
2,67,-0.462537,vi
2,68,7.416296,vr
2,68,0.592844,vi
2,69,7.416296,vr
2,69,-0.592844,vi
2,70,7.903502,vr
2,70,0.307446,vi
2,71,7.903502,vr
2,71,-0.307446,vi
2,72,7.214255,vr
2,72,0.354435,vi
2,73,7.214255,vr
2,73,-0.354435,vi
2,74,7.342770,vr
2,74,0.445923,vi
2,75,7.342770,vr
2,75,-0.445923,vi
2,76,7.588481,vr
2,76,0.488732,vi
2,77,7.588481,vr
2,77,-0.488732,vi
2,78,7.943411,vr
2,78,0.039109,vi
2,79,7.943411,vr
2,79,-0.039109,vi
2,80,7.647504,vr
2,80,0.443526,vi
2,81,7.647504,vr
2,81,-0.443526,vi
2,82,7.809195,vr
2,82,0.333039,vi
2,83,7.809195,vr
2,83,-0.333039,vi
2,84,7.701184,vr
2,84,0.328741,vi
2,85,7.701184,vr
2,85,-0.328741,vi
2,86,7.825216,vr
2,86,0.103089,vi
2,87,7.825216,vr
2,87,-0.103089,vi
2,88,7.206440,vr
2,88,0.049316,vi
2,89,7.206440,vr
2,89,-0.049316,vi
2,90,7.732916,vr
2,90,0.251031,vi
2,91,7.732916,vr
2,91,-0.251031,vi
2,92,7.497212,vr
2,92,0.396993,vi
2,93,7.497212,vr
2,93,-0.396993,vi
2,94,7.363016,vr
2,94,0.255862,vi
2,95,7.363016,vr
2,95,-0.255862,vi
2,96,7.760028,vr
2,96,0.000000,vi
2,97,7.757215,vr
2,97,0.000000,vi
2,98,7.383943,vr
2,98,0.000000,vi
2,99,7.378700,vr
2,99,0.000000,vi
2,N/A,3.035169,t
2,0,5.097274,A
3,0,5.754245,vr
3,0,0.206961,vi
3,1,5.754245,vr
3,1,-0.206961,vi
3,2,5.770151,vr
3,2,0.028545,vi
3,3,5.770151,vr
3,3,-0.028545,vi
3,4,5.806804,vr
3,4,0.040928,vi
3,5,5.806804,vr
3,5,-0.040928,vi
3,6,5.798177,vr
3,6,0.000000,vi
3,7,5.850622,vr
3,7,0.040318,vi
3,8,5.850622,vr
3,8,-0.040318,vi
3,9,5.808905,vr
3,9,0.000000,vi
3,10,5.806984,vr
3,10,0.000057,vi
3,11,5.806984,vr
3,11,-0.000057,vi
3,12,6.143633,vr
3,12,0.000000,vi
3,13,6.225601,vr
3,13,0.000000,vi
3,14,6.270074,vr
3,14,0.063571,vi
3,15,6.270074,vr
3,15,-0.063571,vi
3,16,6.276658,vr
3,16,0.047697,vi
3,17,6.276658,vr
3,17,-0.047697,vi
3,18,6.338078,vr
3,18,0.000000,vi
3,19,6.466906,vr
3,19,0.000000,vi
3,20,6.275036,vr
3,20,0.000000,vi
3,21,6.278846,vr
3,21,0.000000,vi
3,22,6.277020,vr
3,22,0.000000,vi
3,23,6.277296,vr
3,23,0.000000,vi
3,24,6.785540,vr
3,24,0.000000,vi
3,25,7.119589,vr
3,25,0.546330,vi
3,26,7.119589,vr
3,26,-0.546330,vi
3,27,8.184392,vr
3,27,0.000000,vi
3,28,7.920434,vr
3,28,0.462256,vi
3,29,7.920434,vr
3,29,-0.462256,vi
3,30,7.231348,vr
3,30,0.435985,vi
3,31,7.231348,vr
3,31,-0.435985,vi
3,32,7.010561,vr
3,32,0.092785,vi
3,33,7.010561,vr
3,33,-0.092785,vi
3,34,8.053926,vr
3,34,0.202046,vi
3,35,8.053926,vr
3,35,-0.202046,vi
3,36,7.983305,vr
3,36,0.275520,vi
3,37,7.983305,vr
3,37,-0.275520,vi
3,38,8.023131,vr
3,38,0.000000,vi
3,39,8.025124,vr
3,39,0.112263,vi
3,40,8.025124,vr
3,40,-0.112263,vi
3,41,7.103989,vr
3,41,0.187515,vi
3,42,7.103989,vr
3,42,-0.187515,vi
3,43,7.210782,vr
3,43,0.304064,vi
3,44,7.210782,vr
3,44,-0.304064,vi
3,45,7.943792,vr
3,45,0.000000,vi
3,46,7.408358,vr
3,46,0.370388,vi
3,47,7.408358,vr
3,47,-0.370388,vi
3,48,7.181433,vr
3,48,0.176678,vi
3,49,7.181433,vr
3,49,-0.176678,vi
3,50,7.631059,vr
3,50,0.374808,vi
3,51,7.631059,vr
3,51,-0.374808,vi
3,52,7.754038,vr
3,52,0.332045,vi
3,53,7.754038,vr
3,53,-0.332045,vi
3,54,7.928843,vr
3,54,0.108002,vi
3,55,7.928843,vr
3,55,-0.108002,vi
3,56,7.784775,vr
3,56,0.294371,vi
3,57,7.784775,vr
3,57,-0.294371,vi
3,58,7.259587,vr
3,58,0.174117,vi
3,59,7.259587,vr
3,59,-0.174117,vi
3,60,7.438367,vr
3,60,0.301990,vi
3,61,7.438367,vr
3,61,-0.301990,vi
3,62,7.242272,vr
3,62,0.101224,vi
3,63,7.242272,vr
3,63,-0.101224,vi
3,64,7.868353,vr
3,64,0.117444,vi
3,65,7.868353,vr
3,65,-0.117444,vi
3,66,7.569511,vr
3,66,0.302487,vi
3,67,7.569511,vr
3,67,-0.302487,vi
3,68,7.763243,vr
3,68,0.219910,vi
3,69,7.763243,vr
3,69,-0.219910,vi
3,70,7.807222,vr
3,70,0.159949,vi
3,71,7.807222,vr
3,71,-0.159949,vi
3,72,7.329131,vr
3,72,0.000000,vi
3,73,7.442715,vr
3,73,0.213413,vi
3,74,7.442715,vr
3,74,-0.213413,vi
3,75,7.629502,vr
3,75,0.225499,vi
3,76,7.629502,vr
3,76,-0.225499,vi
3,77,7.617709,vr
3,77,0.216054,vi
3,78,7.617709,vr
3,78,-0.216054,vi
3,79,7.457610,vr
3,79,0.156132,vi
3,80,7.457610,vr
3,80,-0.156132,vi
3,81,7.557585,vr
3,81,0.186146,vi
3,82,7.557585,vr
3,82,-0.186146,vi
3,83,7.516174,vr
3,83,0.135447,vi
3,84,7.516174,vr
3,84,-0.135447,vi
3,85,7.446062,vr
3,85,0.023387,vi
3,86,7.446062,vr
3,86,-0.023387,vi
3,87,7.701176,vr
3,87,0.047086,vi
3,88,7.701176,vr
3,88,-0.047086,vi
3,89,7.379424,vr
3,89,0.000000,vi
3,90,7.636108,vr
3,90,0.112109,vi
3,91,7.636108,vr
3,91,-0.112109,vi
3,92,7.757308,vr
3,92,0.000000,vi
3,93,7.614078,vr
3,93,0.106323,vi
3,94,7.614078,vr
3,94,-0.106323,vi
3,95,7.757941,vr
3,95,0.000000,vi
3,96,7.377667,vr
3,96,0.000000,vi
3,97,7.596819,vr
3,97,0.027693,vi
3,98,7.596819,vr
3,98,-0.027693,vi
3,99,7.633533,vr
3,99,0.000000,vi
3,N/A,4.144045,t
3,0,0.002389,A
4,0,5.805328,vr
4,0,0.045102,vi
4,1,5.805328,vr
4,1,-0.045102,vi
4,2,5.789691,vr
4,2,0.000000,vi
4,3,5.824890,vr
4,3,0.000000,vi
4,4,5.803912,vr
4,4,0.012393,vi
4,5,5.803912,vr
4,5,-0.012393,vi
4,6,5.810164,vr
4,6,0.012713,vi
4,7,5.810164,vr
4,7,-0.012713,vi
4,8,5.806876,vr
4,8,0.000151,vi
4,9,5.806876,vr
4,9,-0.000151,vi
4,10,5.807011,vr
4,10,0.000010,vi
4,11,5.807011,vr
4,11,-0.000010,vi
4,12,6.250282,vr
4,12,0.000000,vi
4,13,6.305639,vr
4,13,0.000000,vi
4,14,6.272031,vr
4,14,0.008364,vi
4,15,6.272031,vr
4,15,-0.008364,vi
4,16,6.282880,vr
4,16,0.008474,vi
4,17,6.282880,vr
4,17,-0.008474,vi
4,18,6.277296,vr
4,18,0.010118,vi
4,19,6.277296,vr
4,19,-0.010118,vi
4,20,6.277160,vr
4,20,0.000043,vi
4,21,6.277160,vr
4,21,-0.000043,vi
4,22,6.277374,vr
4,22,0.000000,vi
4,23,6.277367,vr
4,23,0.000000,vi
4,24,7.078561,vr
4,24,0.000000,vi
4,25,7.978509,vr
4,25,0.000000,vi
4,26,7.295276,vr
4,26,0.277863,vi
4,27,7.295276,vr
4,27,-0.277863,vi
4,28,7.189024,vr
4,28,0.062873,vi
4,29,7.189024,vr
4,29,-0.062873,vi
4,30,7.258023,vr
4,30,0.188187,vi
4,31,7.258023,vr
4,31,-0.188187,vi
4,32,7.910252,vr
4,32,0.106256,vi
4,33,7.910252,vr
4,33,-0.106256,vi
4,34,7.828383,vr
4,34,0.213308,vi
4,35,7.828383,vr
4,35,-0.213308,vi
4,36,7.926011,vr
4,36,0.000000,vi
4,37,7.234433,vr
4,37,0.109430,vi
4,38,7.234433,vr
4,38,-0.109430,vi
4,39,7.274958,vr
4,39,0.134436,vi
4,40,7.274958,vr
4,40,-0.134436,vi
4,41,7.820699,vr
4,41,0.161655,vi
4,42,7.820699,vr
4,42,-0.161655,vi
4,43,7.886401,vr
4,43,0.000000,vi
4,44,7.857455,vr
4,44,0.040927,vi
4,45,7.857455,vr
4,45,-0.040927,vi
4,46,7.382772,vr
4,46,0.182126,vi
4,47,7.382772,vr
4,47,-0.182126,vi
4,48,7.286955,vr
4,48,0.071937,vi
4,49,7.286955,vr
4,49,-0.071937,vi
4,50,7.836625,vr
4,50,0.021030,vi
4,51,7.836625,vr
4,51,-0.021030,vi
4,52,7.705495,vr
4,52,0.184937,vi
4,53,7.705495,vr
4,53,-0.184937,vi
4,54,7.816003,vr
4,54,0.087659,vi
4,55,7.816003,vr
4,55,-0.087659,vi
4,56,7.768995,vr
4,56,0.138127,vi
4,57,7.768995,vr
4,57,-0.138127,vi
4,58,7.307651,vr
4,58,0.030772,vi
4,59,7.307651,vr
4,59,-0.030772,vi
4,60,7.330326,vr
4,60,0.070367,vi
4,61,7.330326,vr
4,61,-0.070367,vi
4,62,7.780867,vr
4,62,0.078457,vi
4,63,7.780867,vr
4,63,-0.078457,vi
4,64,7.606379,vr
4,64,0.180663,vi
4,65,7.606379,vr
4,65,-0.180663,vi
4,66,7.436630,vr
4,66,0.158223,vi
4,67,7.436630,vr
4,67,-0.158223,vi
4,68,7.737619,vr
4,68,0.114240,vi
4,69,7.737619,vr
4,69,-0.114240,vi
4,70,7.738227,vr
4,70,0.080466,vi
4,71,7.738227,vr
4,71,-0.080466,vi
4,72,7.529360,vr
4,72,0.149893,vi
4,73,7.529360,vr
4,73,-0.149893,vi
4,74,7.587429,vr
4,74,0.133759,vi
4,75,7.587429,vr
4,75,-0.133759,vi
4,76,7.417931,vr
4,76,0.079328,vi
4,77,7.417931,vr
4,77,-0.079328,vi
4,78,7.452137,vr
4,78,0.113518,vi
4,79,7.452137,vr
4,79,-0.113518,vi
4,80,7.757989,vr
4,80,0.000000,vi
4,81,7.496902,vr
4,81,0.106834,vi
4,82,7.496902,vr
4,82,-0.106834,vi
4,83,7.680044,vr
4,83,0.066324,vi
4,84,7.680044,vr
4,84,-0.066324,vi
4,85,7.757970,vr
4,85,0.000000,vi
4,86,7.455710,vr
4,86,0.047836,vi
4,87,7.455710,vr
4,87,-0.047836,vi
4,88,7.678464,vr
4,88,0.025079,vi
4,89,7.678464,vr
4,89,-0.025079,vi
4,90,7.609778,vr
4,90,0.067584,vi
4,91,7.609778,vr
4,91,-0.067584,vi
4,92,7.645498,vr
4,92,0.000000,vi
4,93,7.377737,vr
4,93,0.000005,vi
4,94,7.377737,vr
4,94,-0.000005,vi
4,95,7.566205,vr
4,95,0.039755,vi
4,96,7.566205,vr
4,96,-0.039755,vi
4,97,7.503719,vr
4,97,0.034984,vi
4,98,7.503719,vr
4,98,-0.034984,vi
4,99,7.611180,vr
4,99,0.000000,vi
4,N/A,5.539476,t
4,0,0.000008,A
5,0,5.806916,vr
5,0,0.011545,vi
5,1,5.806916,vr
5,1,-0.011545,vi
5,2,5.802249,vr
5,2,0.000000,vi
5,3,5.807795,vr
5,3,0.003583,vi
5,4,5.807795,vr
5,4,-0.003583,vi
5,5,5.806218,vr
5,5,0.003561,vi
5,6,5.806218,vr
5,6,-0.003561,vi
5,7,5.811797,vr
5,7,0.000000,vi
5,8,5.806999,vr
5,8,0.000009,vi
5,9,5.806999,vr
5,9,-0.000009,vi
5,10,6.284004,vr
5,10,0.000000,vi
5,11,6.270819,vr
5,11,0.000000,vi
5,12,5.807007,vr
5,12,0.000001,vi
5,13,5.807007,vr
5,13,-0.000001,vi
5,14,6.275360,vr
5,14,0.001813,vi
5,15,6.275360,vr
5,15,-0.001813,vi
5,16,6.279400,vr
5,16,0.001830,vi
5,17,6.279400,vr
5,17,-0.001830,vi
5,18,6.277369,vr
5,18,0.002411,vi
5,19,6.277369,vr
5,19,-0.002411,vi
5,20,6.277364,vr
5,20,0.000000,vi
5,21,6.277377,vr
5,21,0.000007,vi
5,22,6.277377,vr
5,22,-0.000007,vi
5,23,6.277377,vr
5,23,0.000000,vi
5,24,7.223512,vr
5,24,0.000000,vi
5,25,7.871238,vr
5,25,0.000000,vi
5,26,7.334292,vr
5,26,0.144845,vi
5,27,7.334292,vr
5,27,-0.144845,vi
5,28,7.275228,vr
5,28,0.031971,vi
5,29,7.275228,vr
5,29,-0.031971,vi
5,30,7.794339,vr
5,30,0.108039,vi
5,31,7.794339,vr
5,31,-0.108039,vi
5,32,7.832300,vr
5,32,0.053705,vi
5,33,7.832300,vr
5,33,-0.053705,vi
5,34,7.293139,vr
5,34,0.065333,vi
5,35,7.293139,vr
5,35,-0.065333,vi
5,36,7.838060,vr
5,36,0.000000,vi
5,37,7.318505,vr
5,37,0.095982,vi
5,38,7.318505,vr
5,38,-0.095982,vi
5,39,7.829465,vr
5,39,0.020179,vi
5,40,7.829465,vr
5,40,-0.020179,vi
5,41,7.802552,vr
5,41,0.064938,vi
5,42,7.802552,vr
5,42,-0.064938,vi
5,43,7.320143,vr
5,43,0.058713,vi
5,44,7.320143,vr
5,44,-0.058713,vi
5,45,7.817727,vr
5,45,0.000000,vi
5,46,7.775876,vr
5,46,0.082611,vi
5,47,7.775876,vr
5,47,-0.082611,vi
5,48,7.806688,vr
5,48,0.000000,vi
5,49,7.377265,vr
5,49,0.100355,vi
5,50,7.377265,vr
5,50,-0.100355,vi
5,51,7.728700,vr
5,51,0.087637,vi
5,52,7.728700,vr
5,52,-0.087637,vi
5,53,7.784444,vr
5,53,0.025889,vi
5,54,7.784444,vr
5,54,-0.025889,vi
5,55,7.755295,vr
5,55,0.073155,vi
5,56,7.755295,vr
5,56,-0.073155,vi
5,57,7.411953,vr
5,57,0.097152,vi
5,58,7.411953,vr
5,58,-0.097152,vi
5,59,7.759291,vr
5,59,0.061261,vi
5,60,7.759291,vr
5,60,-0.061261,vi
5,61,7.760348,vr
5,61,0.050664,vi
5,62,7.760348,vr
5,62,-0.050664,vi
5,63,7.498370,vr
5,63,0.085884,vi
5,64,7.498370,vr
5,64,-0.085884,vi
5,65,7.336209,vr
5,65,0.020437,vi
5,66,7.336209,vr
5,66,-0.020437,vi
5,67,7.335641,vr
5,67,0.000000,vi
5,68,7.664979,vr
5,68,0.068630,vi
5,69,7.664979,vr
5,69,-0.068630,vi
5,70,7.357699,vr
5,70,0.041922,vi
5,71,7.357699,vr
