iteration, eigindex, value, type
5,2,4.664056,vr
5,2,0.000000,vi
5,3,-3.252242,vr
5,3,0.000000,vi
5,4,-1.260921,vr
5,4,1.278199,vi
5,5,-1.260921,vr
5,5,-1.278199,vi
5,6,2.177819,vr
5,6,0.000000,vi
5,7,1.086303,vr
5,7,0.000000,vi
5,8,-0.229730,vr
5,8,0.569302,vi
5,9,-0.229730,vr
5,9,-0.569302,vi
5,N/A,9.360287,t
5,0,13.756079,A
6,0,0.640481,vr
6,0,4.194676,vi
6,1,0.640481,vr
6,1,-4.194676,vi
6,2,-4.136468,vr
6,2,0.000000,vi
6,3,2.662825,vr
6,3,1.354885,vi
6,4,2.662825,vr
6,4,-1.354885,vi
6,5,2.095029,vr
6,5,0.000000,vi
6,6,-2.116520,vr
6,6,0.000000,vi
6,7,-0.636961,vr
6,7,1.512877,vi
6,8,-0.636961,vr
6,8,-1.512877,vi
6,9,-0.749849,vr
6,9,0.000000,vi
6,N/A,11.228281,t
6,0,33.740682,A
7,0,-3.165652,vr
7,0,3.079421,vi
7,1,-3.165652,vr
7,1,-3.079421,vi
7,2,0.602666,vr
7,2,3.887226,vi
7,3,0.602666,vr
7,3,-3.887226,vi
7,4,-2.417831,vr
7,4,1.991422,vi
7,5,-2.417831,vr
7,5,-1.991422,vi
7,6,4.169294,vr
7,6,0.867323,vi
7,7,4.169294,vr
7,7,-0.867323,vi
7,8,1.657014,vr
7,8,0.000000,vi
7,9,0.292139,vr
7,9,0.000000,vi
7,N/A,13.086345,t
7,0,32.441393,A
8,0,-2.837710,vr
8,0,3.037307,vi
8,1,-2.837710,vr
8,1,-3.037307,vi
8,2,0.478249,vr
8,2,4.171975,vi
8,3,0.478249,vr
8,3,-4.171975,vi
8,4,4.322028,vr
8,4,0.783911,vi
8,5,4.322028,vr
8,5,-0.783911,vi
8,6,-1.180704,vr
8,6,1.903525,vi
8,7,-1.180704,vr
8,7,-1.903525,vi
8,8,1.046542,vr
8,8,0.555748,vi
8,9,1.046542,vr
8,9,-0.555748,vi
8,N/A,14.935198,t
8,0,17.183483,A
9,0,0.458646,vr
9,0,4.292938,vi
9,1,0.458646,vr
9,1,-4.292938,vi
9,2,-3.161398,vr
9,2,0.000000,vi
9,3,-2.138243,vr
9,3,0.000000,vi
9,4,-0.687311,vr
9,4,1.801836,vi
9,5,-0.687311,vr
9,5,-1.801836,vi
9,6,2.070730,vr
9,6,2.024133,vi
9,7,2.070730,vr
9,7,-2.024133,vi
9,8,4.099964,vr
9,8,0.000000,vi
9,9,2.927628,vr
9,9,0.000000,vi
9,N/A,16.806169,t
9,0,31.074608,A
10,0,0.377084,vr
10,0,5.189000,vi
10,1,0.377084,vr
10,1,-5.189000,vi
10,2,3.863914,vr
10,2,0.935487,vi
10,3,3.863914,vr
10,3,-0.935487,vi
10,4,-3.917420,vr
10,4,0.000000,vi
10,5,0.614029,vr
10,5,2.051769,vi
10,6,0.614029,vr
10,6,-2.051769,vi
10,7,0.361705,vr
10,7,0.000000,vi
10,8,-1.954254,vr
10,8,0.616352,vi
10,9,-1.954254,vr
10,9,-0.616352,vi
10,N/A,18.675358,t
10,0,45.406478,A
11,0,1.367768,vr
11,0,4.878214,vi
11,1,1.367768,vr
11,1,-4.878214,vi
11,2,-4.479138,vr
11,2,0.000000,vi
11,3,3.978520,vr
11,3,1.881618,vi
11,4,3.978520,vr
11,4,-1.881618,vi
11,5,-0.895320,vr
11,5,2.854513,vi
11,6,-0.895320,vr
11,6,-2.854513,vi
11,7,2.706071,vr
11,7,0.000000,vi
11,8,-1.912364,vr
11,8,0.000000,vi
11,9,-1.201808,vr
11,9,0.000000,vi
11,N/A,20.552212,t
11,0,50.508490,A
12,0,0.674721,vr
12,0,5.366736,vi
12,1,0.674721,vr
12,1,-5.366736,vi
12,2,4.779674,vr
12,2,1.635703,vi
12,3,4.779674,vr
12,3,-1.635703,vi
12,4,-4.739643,vr
12,4,0.000000,vi
12,5,-1.988941,vr
12,5,2.038925,vi
12,6,-1.988941,vr
12,6,-2.038925,vi
12,7,0.765980,vr
12,7,0.342355,vi
12,8,0.765980,vr
12,8,-0.342355,vi
12,9,-1.068926,vr
12,9,0.000000,vi
12,N/A,22.413290,t
12,0,25.507486,A
13,0,1.087915,vr
13,0,5.198168,vi
13,1,1.087915,vr
13,1,-5.198168,vi
13,2,4.283439,vr
13,2,2.013754,vi
13,3,4.283439,vr
13,3,-2.013754,vi
13,4,-5.467446,vr
13,4,0.000000,vi
13,5,3.388016,vr
13,5,0.000000,vi
13,6,-2.580385,vr
13,6,3.132007,vi
13,7,-2.580385,vr
13,7,-3.132007,vi
13,8,-1.522084,vr
13,8,0.000000,vi
13,9,-1.129245,vr
13,9,0.000000,vi
13,N/A,24.269335,t
13,0,24.744000,A
14,0,4.545389,vr
14,0,1.048000,vi
14,1,4.545389,vr
14,1,-1.048000,vi
14,2,0.612902,vr
14,2,4.659853,vi
14,3,0.612902,vr
14,3,-4.659853,vi
14,4,-2.160208,vr
14,4,3.767559,vi
14,5,-2.160208,vr
14,5,-3.767559,vi
14,6,0.791852,vr
14,6,0.000000,vi
14,7,-4.122786,vr
14,7,0.000000,vi
14,8,-1.407986,vr
14,8,0.000000,vi
14,9,-2.399230,vr
14,9,0.000000,vi
14,N/A,26.135478,t
14,0,2.755335,A
15,0,5.539483,vr
15,0,0.000000,vi
15,1,4.369368,vr
15,1,1.275171,vi
15,2,4.369368,vr
15,2,-1.275171,vi
15,3,0.891354,vr
15,3,5.287949,vi
15,4,0.891354,vr
15,4,-5.287949,vi
15,5,-2.328399,vr
15,5,3.614766,vi
15,6,-2.328399,vr
15,6,-3.614766,vi
15,7,-1.241046,vr
15,7,0.000000,vi
15,8,-5.415113,vr
15,8,0.251211,vi
15,9,-5.415113,vr
15,9,-0.251211,vi
15,N/A,28.008364,t
15,0,37.787696,A
16,0,4.673957,vr
16,0,0.794764,vi
16,1,4.673957,vr
16,1,-0.794764,vi
16,2,0.065387,vr
16,2,5.015284,vi
16,3,0.065387,vr
16,3,-5.015284,vi
16,4,1.438725,vr
16,4,3.286813,vi
16,5,1.438725,vr
16,5,-3.286813,vi
16,6,-2.458088,vr
16,6,1.799626,vi
16,7,-2.458088,vr
16,7,-1.799626,vi
16,8,-4.739486,vr
16,8,0.000000,vi
16,9,-3.438100,vr
16,9,0.000000,vi
16,N/A,29.880429,t
16,0,1.524834,A
17,0,5.312341,vr
17,0,0.576011,vi
17,1,5.312341,vr
17,1,-0.576011,vi
17,2,-5.082070,vr
17,2,0.000000,vi
17,3,1.636628,vr
17,3,3.626487,vi
17,4,1.636628,vr
17,4,-3.626487,vi
17,5,-2.139767,vr
17,5,2.909969,vi
17,6,-2.139767,vr
17,6,-2.909969,vi
17,7,-2.134356,vr
17,7,0.000000,vi
17,8,0.060111,vr
17,8,4.979058,vi
17,9,0.060111,vr
17,9,-4.979058,vi
17,N/A,31.739443,t
17,0,4.924497,A
18,0,4.744807,vr
18,0,1.008371,vi
18,1,4.744807,vr
18,1,-1.008371,vi
18,2,0.588071,vr
18,2,5.380509,vi
18,3,0.588071,vr
18,3,-5.380509,vi
18,4,-5.212212,vr
18,4,0.000000,vi
18,5,1.578871,vr
18,5,2.708283,vi
18,6,1.578871,vr
18,6,-2.708283,vi
18,7,-1.869583,vr
18,7,2.633958,vi
18,8,-1.869583,vr
18,8,-2.633958,vi
18,9,-1.955746,vr
18,9,0.000000,vi
18,N/A,33.586920,t
18,0,3.429134,A
19,0,4.825998,vr
19,0,1.140131,vi
19,1,4.825998,vr
19,1,-1.140131,vi
19,2,0.476500,vr
19,2,5.337264,vi
19,3,0.476500,vr
19,3,-5.337264,vi
19,4,1.996930,vr
19,4,3.865049,vi
19,5,1.996930,vr
19,5,-3.865049,vi
19,6,-5.004036,vr
19,6,0.000000,vi
19,7,-1.972253,vr
19,7,2.730237,vi
19,8,-1.972253,vr
19,8,-2.730237,vi
19,9,-3.073198,vr
19,9,0.000000,vi
19,N/A,35.460254,t
19,0,1.429723,A
20,0,4.119233,vr
20,0,3.027355,vi
20,1,4.119233,vr
20,1,-3.027355,vi
20,2,3.994112,vr
20,2,1.265728,vi
20,3,3.994112,vr
20,3,-1.265728,vi
20,4,0.781963,vr
20,4,5.020709,vi
20,5,0.781963,vr
20,5,-5.020709,vi
20,6,-2.175396,vr
20,6,2.332666,vi
20,7,-2.175396,vr
20,7,-2.332666,vi
20,8,-1.968955,vr
20,8,0.000000,vi
20,9,-5.414754,vr
20,9,0.000000,vi
20,N/A,37.340162,t
20,0,5.180434,A
21,0,4.973826,vr
21,0,1.177419,vi
21,1,4.973826,vr
21,1,-1.177419,vi
21,2,0.624405,vr
21,2,5.221743,vi
21,3,0.624405,vr
21,3,-5.221743,vi
21,4,1.916388,vr
21,4,2.180182,vi
21,5,1.916388,vr
21,5,-2.180182,vi
21,6,-2.424443,vr
21,6,3.604204,vi
21,7,-2.424443,vr
21,7,-3.604204,vi
21,8,-5.359805,vr
21,8,0.000000,vi
21,9,-2.292312,vr
21,9,0.000000,vi
21,N/A,39.201438,t
21,0,0.862251,A
22,0,4.954361,vr
22,0,1.164490,vi
22,1,4.954361,vr
22,1,-1.164490,vi
22,2,0.474493,vr
22,2,5.365484,vi
22,3,0.474493,vr
22,3,-5.365484,vi
22,4,-5.443513,vr
22,4,0.000000,vi
22,5,-1.300346,vr
22,5,3.662161,vi
22,6,-1.300346,vr
22,6,-3.662161,vi
22,7,1.281958,vr
22,7,2.390564,vi
22,8,1.281958,vr
22,8,-2.390564,vi
22,9,-1.227062,vr
22,9,0.000000,vi
22,N/A,41.077216,t
22,0,0.677985,A
23,0,4.933623,vr
23,0,1.075518,vi
23,1,4.933623,vr
23,1,-1.075518,vi
23,2,-5.435407,vr
23,2,0.000000,vi
23,3,0.519379,vr
23,3,5.333826,vi
23,4,0.519379,vr
23,4,-5.333826,vi
23,5,-2.581302,vr
23,5,3.319558,vi
23,6,-2.581302,vr
23,6,-3.319558,vi
23,7,2.035774,vr
23,7,3.211643,vi
23,8,2.035774,vr
23,8,-3.211643,vi
23,9,-0.264544,vr
23,9,0.000000,vi
23,N/A,42.943306,t
23,0,1.386754,A
24,0,5.268658,vr
24,0,0.712788,vi
24,1,5.268658,vr
24,1,-0.712788,vi
24,2,0.491556,vr
24,2,5.389278,vi
24,3,0.491556,vr
24,3,-5.389278,vi
24,4,-5.295838,vr
24,4,0.000000,vi
24,5,1.874871,vr
24,5,3.134928,vi
24,6,1.874871,vr
24,6,-3.134928,vi
24,7,-2.319959,vr
24,7,1.539236,vi
24,8,-2.319959,vr
24,8,-1.539236,vi
24,9,1.582615,vr
24,9,0.000000,vi
24,N/A,44.812402,t
24,0,5.258686,A
25,0,5.301410,vr
25,0,1.272975,vi
25,1,5.301410,vr
25,1,-1.272975,vi
25,2,0.575210,vr
25,2,5.447963,vi
25,3,0.575210,vr
25,3,-5.447963,vi
25,4,2.566686,vr
25,4,3.285335,vi
25,5,2.566686,vr
25,5,-3.285335,vi
25,6,-5.448049,vr
25,6,0.000000,vi
25,7,-1.605868,vr
25,7,2.813562,vi
25,8,-1.605868,vr
25,8,-2.813562,vi
25,9,-0.904093,vr
25,9,0.000000,vi
25,N/A,46.681297,t
25,0,3.329009,A
26,0,5.118786,vr
26,0,1.048882,vi
26,1,5.118786,vr
26,1,-1.048882,vi
26,2,0.768342,vr
26,2,5.193644,vi
26,3,0.768342,vr
26,3,-5.193644,vi
26,4,2.189702,vr
26,4,3.229520,vi
26,5,2.189702,vr
26,5,-3.229520,vi
26,6,-2.059046,vr
26,6,3.450500,vi
26,7,-2.059046,vr
26,7,-3.450500,vi
26,8,-5.499257,vr
26,8,0.000000,vi
26,9,-3.408480,vr
26,9,0.000000,vi
26,N/A,48.552289,t
26,0,0.941241,A
27,0,5.305111,vr
27,0,1.388750,vi
27,1,5.305111,vr
27,1,-1.388750,vi
27,2,2.952470,vr
27,2,3.226530,vi
27,3,2.952470,vr
27,3,-3.226530,vi
27,4,0.611527,vr
27,4,5.395024,vi
27,5,0.611527,vr
27,5,-5.395024,vi
27,6,-1.998451,vr
27,6,3.533833,vi
27,7,-1.998451,vr
27,7,-3.533833,vi
27,8,-5.615582,vr
27,8,0.000000,vi
27,9,-2.436556,vr
27,9,0.000000,vi
27,N/A,50.422184,t
27,0,3.793018,A
28,0,5.154284,vr
28,0,1.397752,vi
28,1,5.154284,vr
28,1,-1.397752,vi
28,2,3.082567,vr
28,2,3.085909,vi
28,3,3.082567,vr
28,3,-3.085909,vi
28,4,0.583456,vr
28,4,5.247359,vi
28,5,0.583456,vr
28,5,-5.247359,vi
28,6,-2.583251,vr
28,6,4.146122,vi
28,7,-2.583251,vr
28,7,-4.146122,vi
28,8,-5.483617,vr
28,8,0.000000,vi
28,9,-2.625765,vr
28,9,0.000000,vi
28,N/A,52.295254,t
28,0,4.855885,A
29,0,5.304417,vr
29,0,1.094727,vi
29,1,5.304417,vr
29,1,-1.094727,vi
29,2,-5.565375,vr
29,2,0.000000,vi
29,3,0.465713,vr
29,3,5.168181,vi
29,4,0.465713,vr
29,4,-5.168181,vi
29,5,-1.444613,vr
29,5,3.790546,vi
29,6,-1.444613,vr
29,6,-3.790546,vi
29,7,-2.657082,vr
29,7,0.000000,vi
29,8,1.916860,vr
29,8,2.777680,vi
29,9,1.916860,vr
29,9,-2.777680,vi
29,N/A,54.155104,t
29,0,3.236311,A
30,0,5.271972,vr
30,0,1.268687,vi
30,1,5.271972,vr
30,1,-1.268687,vi
30,2,2.971034,vr
30,2,3.230937,vi
30,3,2.971034,vr
30,3,-3.230937,vi
30,4,0.418861,vr
30,4,5.335580,vi
30,5,0.418861,vr
30,5,-5.335580,vi
30,6,-2.246851,vr
30,6,3.419495,vi
30,7,-2.246851,vr
30,7,-3.419495,vi
30,8,-5.506705,vr
30,8,0.000000,vi
30,9,-3.270299,vr
30,9,0.000000,vi
30,N/A,56.021277,t
30,0,0.696341,A
31,0,5.073535,vr
31,0,1.085058,vi
31,1,5.073535,vr
31,1,-1.085058,vi
31,2,0.480397,vr
31,2,5.273433,vi
31,3,0.480397,vr
31,3,-5.273433,vi
31,4,2.679852,vr
31,4,2.649608,vi
31,5,2.679852,vr
31,5,-2.649608,vi
31,6,-2.171152,vr
31,6,3.235919,vi
31,7,-2.171152,vr
31,7,-3.235919,vi
31,8,-5.509456,vr
31,8,0.000000,vi
31,9,-3.413876,vr
31,9,0.000000,vi
31,N/A,57.873373,t
31,0,5.307038,A
32,0,5.267852,vr
32,0,1.108766,vi
32,1,5.267852,vr
32,1,-1.108766,vi
32,2,-5.574710,vr
32,2,0.000000,vi
32,3,0.448972,vr
32,3,5.295821,vi
32,4,0.448972,vr
32,4,-5.295821,vi
32,5,-1.559234,vr
32,5,3.798395,vi
32,6,-1.559234,vr
32,6,-3.798395,vi
32,7,-1.841655,vr
32,7,0.000000,vi
32,8,2.121700,vr
32,8,2.904742,vi
32,9,2.121700,vr
32,9,-2.904742,vi
32,N/A,59.717398,t
32,0,4.476748,A
33,0,5.202006,vr
33,0,1.260879,vi
33,1,5.202006,vr
33,1,-1.260879,vi
33,2,2.768426,vr
33,2,3.955296,vi
33,3,2.768426,vr
33,3,-3.955296,vi
33,4,0.647486,vr
33,4,5.302842,vi
33,5,0.647486,vr
33,5,-5.302842,vi
33,6,-5.488396,vr
33,6,0.000000,vi
33,7,-2.298481,vr
33,7,3.358420,vi
33,8,-2.298481,vr
33,8,-3.358420,vi
33,9,-1.742944,vr
33,9,0.000000,vi
33,N/A,61.571417,t
33,0,0.617516,A
34,0,5.185100,vr
34,0,1.160778,vi
34,1,5.185100,vr
34,1,-1.160778,vi
34,2,2.384567,vr
34,2,4.038557,vi
34,3,2.384567,vr
34,3,-4.038557,vi
34,4,0.589624,vr
34,4,5.338911,vi
34,5,0.589624,vr
34,5,-5.338911,vi
34,6,-5.528958,vr
34,6,0.000000,vi
34,7,-1.962321,vr
34,7,3.358821,vi
34,8,-1.962321,vr
34,8,-3.358821,vi
34,9,-1.977674,vr
34,9,0.000000,vi
34,N/A,63.438321,t
34,0,3.464101,A
35,0,5.268240,vr
35,0,1.233222,vi
35,1,5.268240,vr
35,1,-1.233222,vi
35,2,-5.500921,vr
35,2,0.000000,vi
35,3,0.490019,vr
35,3,5.348509,vi
35,4,0.490019,vr
35,4,-5.348509,vi
35,5,1.923750,vr
35,5,2.394983,vi
35,6,1.923750,vr
35,6,-2.394983,vi
35,7,-0.909158,vr
35,7,3.445675,vi
35,8,-0.909158,vr
35,8,-3.445675,vi
35,9,-1.608272,vr
35,9,0.000000,vi
35,N/A,65.305335,t
35,0,4.246064,A
36,0,5.290035,vr
36,0,1.193996,vi
36,1,5.290035,vr
36,1,-1.193996,vi
36,2,-5.524314,vr
36,2,0.000000,vi
36,3,0.662324,vr
36,3,5.324946,vi
36,4,0.662324,vr
36,4,-5.324946,vi
36,5,-1.837710,vr
36,5,3.499822,vi
36,6,-1.837710,vr
36,6,-3.499822,vi
36,7,1.784736,vr
36,7,0.000000,vi
36,8,0.680495,vr
36,8,3.661922,vi
36,9,0.680495,vr
36,9,-3.661922,vi
36,N/A,67.186323,t
36,0,3.588554,A
37,0,-5.546177,vr
37,0,0.000000,vi
37,1,5.186612,vr
37,1,1.369317,vi
37,2,5.186612,vr
37,2,-1.369317,vi
37,3,0.486735,vr
37,3,5.365153,vi
37,4,0.486735,vr
37,4,-5.365153,vi
37,5,-1.685126,vr
37,5,3.776581,vi
37,6,-1.685126,vr
37,6,-3.776581,vi
37,7,2.747214,vr
37,7,2.889198,vi
37,8,2.747214,vr
37,8,-2.889198,vi
37,9,-0.608002,vr
37,9,0.000000,vi
37,N/A,69.042340,t
37,0,0.003788,A
38,0,-5.525262,vr
38,0,0.000000,vi
38,1,5.258653,vr
38,1,1.193483,vi
38,2,5.258653,vr
38,2,-1.193483,vi
38,3,2.885456,vr
38,3,4.193380,vi
38,4,2.885456,vr
38,4,-4.193380,vi
38,5,0.529280,vr
38,5,5.311990,vi
38,6,0.529280,vr
38,6,-5.311990,vi
38,7,-2.419403,vr
38,7,3.354513,vi
38,8,-2.419403,vr
38,8,-3.354513,vi
38,9,-1.429816,vr
38,9,0.000000,vi
38,N/A,70.919376,t
38,0,0.013647,A
39,0,-5.526568,vr
39,0,0.000000,vi
39,1,5.261742,vr
39,1,1.205317,vi
39,2,5.261742,vr
39,2,-1.205317,vi
39,3,-1.999462,vr
39,3,4.418094,vi
39,4,-1.999462,vr
39,4,-4.418094,vi
39,5,2.353713,vr
39,5,3.153909,vi
39,6,2.353713,vr
39,6,-3.153909,vi
39,7,0.572337,vr
39,7,5.290260,vi
39,8,0.572337,vr
39,8,-5.290260,vi
39,9,-2.119434,vr
39,9,0.000000,vi
39,N/A,72.796215,t
39,0,0.002895,A
40,0,-5.515497,vr
40,0,0.000000,vi
40,1,-1.627427,vr
40,1,3.872048,vi
40,2,-1.627427,vr
40,2,-3.872048,vi
40,3,-1.368676,vr
40,3,0.000000,vi
40,4,0.535680,vr
40,4,5.324005,vi
40,5,0.535680,vr
40,5,-5.324005,vi
40,6,2.657917,vr
40,6,3.462927,vi
40,7,2.657917,vr
40,7,-3.462927,vi
40,8,5.309966,vr
40,8,1.177280,vi
40,9,5.309966,vr
40,9,-1.177280,vi
40,N/A,74.670180,t
40,0,0.002889,A
41,0,-5.534350,vr
41,0,0.000000,vi
41,1,-1.742938,vr
41,1,4.055165,vi
41,2,-1.742938,vr
41,2,-4.055165,vi
41,3,0.503120,vr
41,3,5.281163,vi
41,4,0.503120,vr
41,4,-5.281163,vi
41,5,-1.055886,vr
41,5,0.000000,vi
41,6,5.290513,vr
41,6,1.169386,vi
41,7,5.290513,vr
41,7,-1.169386,vi
41,8,3.101231,vr
41,8,4.186308,vi
41,9,3.101231,vr
41,9,-4.186308,vi
41,N/A,76.520219,t
41,0,0.001704,A
42,0,-5.525627,vr
42,0,0.000000,vi
42,1,-1.547659,vr
42,1,4.355589,vi
42,2,-1.547659,vr
42,2,-4.355589,vi
42,3,0.502034,vr
42,3,5.327127,vi
42,4,0.502034,vr
42,4,-5.327127,vi
42,5,5.305941,vr
42,5,1.196770,vi
42,6,5.305941,vr
42,6,-1.196770,vi
42,7,-1.039189,vr
42,7,0.000000,vi
42,8,2.805802,vr
42,8,3.783738,vi
42,9,2.805802,vr
42,9,-3.783738,vi
42,N/A,78.388416,t
42,0,0.001146,A
43,0,-5.530691,vr
43,0,0.000000,vi
43,1,-2.265945,vr
43,1,4.065666,vi
43,2,-2.265945,vr
43,2,-4.065666,vi
43,3,0.491081,vr
43,3,5.363256,vi
43,4,0.491081,vr
43,4,-5.363256,vi
43,5,-0.125375,vr
43,5,0.000000,vi
43,6,2.711574,vr
43,6,3.655026,vi
43,7,2.711574,vr
43,7,-3.655026,vi
43,8,5.277309,vr
43,8,1.190861,vi
43,9,5.277309,vr
43,9,-1.190861,vi
43,N/A,80.252381,t
43,0,0.000873,A
44,0,-5.525718,vr
44,0,0.000000,vi
44,1,-2.078892,vr
44,1,4.233293,vi
44,2,-2.078892,vr
44,2,-4.233293,vi
44,3,0.500256,vr
44,3,5.305799,vi
44,4,0.500256,vr
44,4,-5.305799,vi
44,5,5.322958,vr
44,5,1.217513,vi
44,6,5.322958,vr
44,6,-1.217513,vi
44,7,2.937321,vr
44,7,2.884779,vi
44,8,2.937321,vr
44,8,-2.884779,vi
44,9,-0.407545,vr
44,9,0.000000,vi
44,N/A,82.125344,t
44,0,0.000526,A
45,0,-5.528098,vr
45,0,0.000000,vi
45,1,5.254547,vr
45,1,1.227126,vi
45,2,5.254547,vr
45,2,-1.227126,vi
45,3,-1.819993,vr
45,3,4.182088,vi
45,4,-1.819993,vr
45,4,-4.182088,vi
45,5,2.724751,vr
45,5,3.893340,vi
45,6,2.724751,vr
45,6,-3.893340,vi
45,7,0.544964,vr
45,7,5.321228,vi
45,8,0.544964,vr
45,8,-5.321228,vi
45,9,-0.568904,vr
45,9,0.000000,vi
45,N/A,83.990380,t
45,0,0.000408,A
46,0,-5.534439,vr
46,0,0.000000,vi
46,1,5.278200,vr
46,1,1.196984,vi
46,2,5.278200,vr
46,2,-1.196984,vi
46,3,-1.980871,vr
46,3,3.932700,vi
46,4,-1.980871,vr
46,4,-3.932700,vi
46,5,0.544258,vr
46,5,5.342459,vi
46,6,0.544258,vr
46,6,-5.342459,vi
46,7,1.978304,vr
46,7,3.937669,vi
46,8,1.978304,vr
46,8,-3.937669,vi
46,9,0.383275,vr
46,9,0.000000,vi
46,N/A,85.862374,t
46,0,0.000530,A
47,0,-5.528286,vr
47,0,0.000000,vi
47,1,-2.012107,vr
47,1,4.296986,vi
47,2,-2.012107,vr
47,2,-4.296986,vi
47,3,0.514456,vr
47,3,5.284374,vi
47,4,0.514456,vr
47,4,-5.284374,vi
47,5,5.319149,vr
47,5,1.222598,vi
47,6,5.319149,vr
47,6,-1.222598,vi
47,7,2.936477,vr
47,7,3.871480,vi
47,8,2.936477,vr
47,8,-3.871480,vi
47,9,-0.420302,vr
47,9,0.000000,vi
47,N/A,87.726413,t
47,0,0.000269,A
48,0,-5.535004,vr
48,0,0.000000,vi
48,1,-1.514102,vr
48,1,3.735974,vi
48,2,-1.514102,vr
48,2,-3.735974,vi
48,3,0.529718,vr
48,3,5.322797,vi
48,4,0.529718,vr
48,4,-5.322797,vi
48,5,5.256116,vr
48,5,1.205605,vi
48,6,5.256116,vr
48,6,-1.205605,vi
48,7,2.880423,vr
48,7,3.695063,vi
48,8,2.880423,vr
48,8,-3.695063,vi
48,9,-0.563832,vr
48,9,0.000000,vi
48,N/A,89.596416,t
48,0,0.000252,A
49,0,-5.530871,vr
49,0,0.000000,vi
49,1,-1.848794,vr
49,1,4.359238,vi
49,2,-1.848794,vr
49,2,-4.359238,vi
49,3,0.518451,vr
49,3,5.332050,vi
49,4,0.518451,vr
49,4,-5.332050,vi
49,5,5.310931,vr
49,5,1.179142,vi
49,6,5.310931,vr
49,6,-1.179142,vi
49,7,1.379129,vr
49,7,0.000000,vi
49,8,2.309474,vr
49,8,3.448310,vi
49,9,2.309474,vr
49,9,-3.448310,vi
49,N/A,91.449360,t
49,0,0.000158,A
50,0,-5.530880,vr
50,0,0.000000,vi
50,1,-1.701026,vr
50,1,4.458758,vi
50,2,-1.701026,vr
50,2,-4.458758,vi
50,3,0.504617,vr
50,3,5.335360,vi
50,4,0.504617,vr
50,4,-5.335360,vi
50,5,5.292166,vr
50,5,1.205876,vi
50,6,5.292166,vr
50,6,-1.205876,vi
50,7,2.893578,vr
50,7,4.295078,vi
50,8,2.893578,vr
50,8,-4.295078,vi
50,9,0.784128,vr
50,9,0.000000,vi
50,N/A,93.305315,t
